ticket_id,text,channel,category
TCK000338,HELLO WHY WAS I CHARGED £403.46 THIS MONTH WHEN MY PLAN IS FIXED THANKS,web,billing
TCK000339,hello biometric login stopped working after the latest update regards,app,account_access
TCK000340,is there a fee for withdrawing cash abroad many thanks,app,general_enquiry
TCK000341,HI THE ONE TIME PASSCODE NEVER ARRIVES ON MY PHONE PLEASE HELP,web,account_access
TCK000342,PLEASE EXPLAIN THE INTEREST CHARGE ON MY LAST STATEMENT!!,app,billing
TCK000343,the annual fee of £77.62 was applied twice to my statement thanks,app,billing
TCK000344,hi what are your branch opening hours on a saturday,email,general_enquiry
TCK000345,GOOD MORNING CAN I CHANGE MY MONTHLY INSTALMENT DATE TO THE 6TH THANKS,email,loan_servicing
TCK000346,how do I order a replacement card for a lost one thanks,app,general_enquiry
TCK000347,"DEAR TEAM SOMEONE USED MY DEBIT CARD AT UBER TRIP, I WANT A CHARGEBACK THANKS",web,fraud_dispute
TCK000348,"good morning someone used my debit card at TESCO EXPRESS, I want a chargeback!!",email,fraud_dispute
TCK000349,hello what is the early settlement figure for my loan account,web,loan_servicing
TCK000350,hello I want to make a formal complaint about the handling of my case!,phone_transcript,complaint
TCK000351,HI WHAT IS THE EARLY SETTLEMENT FIGURE FOR MY LOAN ACCOUNT,app,loan_servicing
TCK000352,why was I charged £86.31 this month when my plan is fixed many thanks,phone_transcript,billing
TCK000353,HELLO DO YOU OFFER JOINT ACCOUNTS FOR STUDENTS,web,billing
TCK000354,dear team my username is not recognised even though the account is active regards,email,account_access
TCK000355,DEAR TEAM I WANT TO MAKE AN OVERPAYMENT OF £192.13 ON MY LOAN PLEASE HELP,app,loan_servicing
TCK000356,"hello my account was compromised after a phishing text, £350.68 is missing many thanks",email,fraud_dispute
TCK000357,HI TEAM I WANT TO MAKE A FORMAL COMPLAINT ABOUT THE HANDLING OF MY CASE MANY THANKS,email,complaint
TCK000358,hi team I did not authorise the £232.34 charge from TESCO EXPRESS on my card!,web,fraud_dispute
TCK000359,"hi unauthorised payment of £636.40 showing on statement, card was in my wallet regards",email,fraud_dispute
TCK000360,HELLO MONEY MISSING FROM MY ACCOUNT MANY THANKS,email,billing
TCK000361,hello teh one time passcode never arrives on my phone many thanks,phone_transcript,account_access
TCK000362,dear team requesting a payment holiday for 8 months on my loan please help,app,loan_servicing
TCK000363,is there a fee for withdrawing cash abroad many thanks,web,general_enquiry
TCK000364,good morning what is the early settlement figure for my loan account regards,app,loan_servicing
TCK000365,hi is there a fee for withdrawing cash abroad regards,phone_transcript,general_enquiry
TCK000366,good morning how do I order a replacement card for a lost one many thanks,app,general_enquiry
TCK000367,hi team I was billed £525.52 after I already cancelled the service regards,web,billing
TCK000368,hi why was I charged £517.73 this month when my plan is fixed regards,email,billing
TCK000369,"good morning duplicate direct debit taken, need a refund of £443.23 regards",email,billing
TCK000370,"hello this is the worst service I have received, I am moving my accounts.",web,complaint
TCK000371,"DEAR TEAM DUPLICATE DIRECT DEBIT TAKEN, NEED A REFUND OF £578.56",app,billing
TCK000372,HI TEAM DO YOU OFFER JOINT ACCOUNTS FOR STUDENTS!!,app,loan_servicing
TCK000373,hi team what is the early settlement figure for my loan account,email,loan_servicing
TCK000374,DEAR TEAM MONEY MISSING FROM MY ACCOUNT PLEASE HELP,app,account_access
TCK000375,hi team please explain the interest charge on my last statement,app,billing
TCK000376,HI WHAT ARE YOUR BRANCH OPENING HOURS ON A SATURDAY.,phone_transcript,general_enquiry
TCK000377,HI REQUESTING A PAYMENT HOLIDAY FOR 8 MONTHS ON MY LOAN THANKS,app,loan_servicing
TCK000378,please explain the interest charge on my last statement please help,app,billing
TCK000379,dear team biometric login stopped working after the latest update!,app,account_access
TCK000380,"hi my account was compromised after a phishing text, £21.54 is missing please help",app,fraud_dispute
TCK000381,hi there is a problem with my account please call me regards,web,billing
TCK000382,"dear team issue with my payment, second time asking",app,billing
TCK000383,"hello please review my account, the numbers look wrong please help",web,fraud_dispute
TCK000384,dear team is there a fee for withdrawing cash abroad,app,general_enquiry
TCK000385,good morning can I change my monthly instalment date to teh 8th!!,email,loan_servicing
TCK000386,"dear team my direct debit for teh loan failed, how do I catch up.",email,loan_servicing
TCK000387,HI THE ONE TIME PASSCODE NEVER ARRIVES ON MY PHONE,web,account_access
TCK000388,good morning do you offer joint accounts for students!,email,general_enquiry
TCK000389,dear team I want to make an overpayment of £555.39 on my loan please help,email,loan_servicing
TCK000390,hi team how do I order a replacement card for a lost one!,web,general_enquiry
TCK000391,what documents do I need to update my address.,web,general_enquiry
TCK000392,good morning I was billed £797.66 after I already cancelled the service.,app,billing
TCK000393,"HELLO SOMEONE USED MY DEBIT CARD AT RYANAIR, I WANT A CHARGEBACK!!",email,fraud_dispute
TCK000394,"my direct debit for teh loan failed, how do I catch up!!",phone_transcript,loan_servicing
TCK000395,need help with a charge on my account many thanks,web,account_access
TCK000396,please explain the interest charge on my last statement!,app,billing
TCK000397,hi team why was I charged £700.91 this month when my plan is fixed please help,email,billing
TCK000398,HI TEAM I WAS BILLED £167.81 AFTER I ALREADY CANCELLED THE SERVICE PLEASE HELP,email,billing
TCK000399,what documents do I need to update my address,email,general_enquiry
TCK000400,"HELLO DUPLICATE DIRECT DEBIT TAKEN, NEED A REFUND OF £530.66 MANY THANKS",app,billing
TCK000401,"hello my acount was compromised after a phishing text, £361.51 is missing regards",phone_transcript,account_access
TCK000402,"hello locked out after three attempts, need my password reset.",app,account_access
TCK000403,hi team there are 7 transactions I do not recognise please block the card!!,web,fraud_dispute
TCK000404,hi team how do I order a replacement card for a lost one regards,app,general_enquiry
TCK000405,"hi locked out after three attempts, need my password reset!",email,account_access
TCK000406,GOOD MORNING IS THERE A FEE FOR WITHDRAWING CASH ABROAD MANY THANKS,email,general_enquiry
TCK000407,MY USERNAME IS NOT RECOGNISED EVEN THOUGH THE ACCOUNT IS ACTIVE PLEASE HELP,app,complaint
TCK000408,DEAR TEAM REQUESTING A PAYMENT HOLIDAY FOR 4 MONTHS ON MY LOAN MANY THANKS,app,loan_servicing
TCK000409,I was billed £647.81 after I already cancelled the service thanks,app,billing
TCK000410,good morning can I change my monthly instalment date to the 3th please help,phone_transcript,loan_servicing
TCK000411,"MY CARD IS NOT WORKING, WHAT DO I DO!",app,general_enquiry
TCK000412,"dear team duplicate direct debit taken, need a refund of £716.75 regards",phone_transcript,billing
TCK000413,hello can someone look at my account urgently regards,email,fraud_dispute
TCK000414,THE ONE TIME PASSCODE NEVER ARRIVES ON MY PHONE MANY THANKS,web,account_access
TCK000415,HI WHAT ARE YOUR BRANCH OPENING HOURS ON A SATURDAY!,app,general_enquiry
TCK000416,"good morning duplicate direct debit taken, need a refund of £327.96!",phone_transcript,billing
TCK000417,dear team the one time passcode never arrives on my phone please help,app,general_enquiry
TCK000418,the amount is not what I expected regards,email,general_enquiry
TCK000419,"dear team my card is not working, what do I do.",email,account_access
TCK000420,"dear team payment issue on my account, need this sorted today regards",app,loan_servicing
TCK000421,GOOD MORNING THE ONE TIME PASSCODE NEVER ARRIVES ON MY PHONE THANKS,email,account_access
TCK000422,"third time raising this issue, nobody has called me back!!",web,complaint
TCK000423,"DEAR TEAM MY DIRECT DEBIT FOR THE LOAN FAILED, HOW DO I CATCH UP",app,loan_servicing
TCK000424,hi team please explain the interest charge on my last statement,phone_transcript,billing
TCK000425,good morning is there a fee for withdrawing cash abroad,app,general_enquiry
TCK000426,dear team I have been waiting 2 weeks for a response and this is unacceptable.,phone_transcript,complaint
TCK000427,hello there are 7 transactions I do not recognise please block the card many thanks,email,fraud_dispute
TCK000428,"GOOD MORNING PAYMENT ISSUE ON MY ACCOUNT, NEED THIS SORTED TODAY!",web,general_enquiry
TCK000429,"dear team my account was compromised after a phishing text, £497.15 is missing.",phone_transcript,fraud_dispute
TCK000430,"DEAR TEAM MY ACCOUNT WAS COMPROMISED AFTER A PHISHING TEXT, £282.91 IS MISSING.",app,fraud_dispute
TCK000431,"HELLO MY CARD IS NOT WORKING, WHAT DO I DO!!",phone_transcript,loan_servicing
TCK000432,DEAR TEAM IS THERE A FEE FOR WITHDRAWING CASH ABROAD REGARDS,email,general_enquiry
TCK000433,how do I order a replacement card for a lost one regards,app,general_enquiry
TCK000434,"GOOD MORNING SOMEONE USED MY DEBIT CARD AT RYANAIR, I WANT A CHARGEBACK MANY THANKS",web,fraud_dispute
TCK000435,hello I want to make a formal complaint about the handling of my case regards,email,complaint
TCK000436,DEAR TEAM WHAT ARE YOUR BRANCH OPENING HOURS ON A SATURDAY PLEASE HELP,app,general_enquiry
TCK000437,HELLO THE ONE TIME PASSCODE NEVER ARRIVES ON MY PHONE THANKS,email,account_access
TCK000438,hi need help with a charge on my account!!,web,general_enquiry
TCK000439,teh one time passcode never arrives on my phone please help,phone_transcript,account_access
TCK000440,dear team biometric login stopped working after the latest update many thanks,web,account_access
TCK000441,GOOD MORNING HOW DO I ORDER A REPLACEMENT CARD FOR A LOST ONE,app,general_enquiry
TCK000442,hi team what is the early settlement figure for my loan account!!,web,complaint
TCK000443,hello I have been waiting 8 weeks for a response and this is unacceptable,app,complaint
TCK000444,dear team the one time passcode never arrives on my phone!!,app,account_access
TCK000445,hi team the annual fee of £606.45 was applied twice to my statement many thanks,app,billing
TCK000446,hi my username is not recognised even though the acount is active.,app,account_access
TCK000447,dear team please explain the interest charge on my last statement please help,web,billing
TCK000448,hi can someone look at my account urgently please help,app,fraud_dispute
TCK000449,"hello my direct debit for the loan failed, how do I catch up thanks",email,loan_servicing
TCK000450,HELLO CAN I CHANGE MY MONTHLY INSTALMENT DATE TO THE 4TH MANY THANKS,email,loan_servicing
TCK000451,"hi team duplicate direct debit taken, need a refund of £680.63 regards",app,billing
TCK000452,MY USERNAME IS NOT RECOGNISED EVEN THOUGH THE ACCOUNT IS ACTIVE PLEASE HELP,app,account_access
TCK000453,WHAT IS THE EARLY SETTLEMENT FIGURE FOR MY LOAN ACCOUNT THANKS,email,loan_servicing
TCK000454,hi I was billed £181.80 after I already cancelled the service!,app,fraud_dispute
TCK000455,HI TEAM CAN I CHANGE MY MONTHLY INSTALMENT DATE TO THE 7TH PLEASE HELP,app,loan_servicing
TCK000456,hi can I change my monthly instalment date to teh 5th!!,app,loan_servicing
TCK000457,HI DO YOU OFFER JOINT ACCOUNTS FOR STUDENTS THANKS,web,general_enquiry
TCK000458,HELLO WHAT IS THE EARLY SETTLEMENT FIGURE FOR MY LOAN ACCOUNT THANKS,app,loan_servicing
TCK000459,hi team my username is not recognised even though the account is active please help,app,account_access
TCK000460,"hi team unauthorised payment of £846.76 showing on statement, card was in my wallet",email,fraud_dispute
TCK000461,GOOD MORNING MONEY MISSING FROM MY ACCOUNT REGARDS,web,billing
TCK000462,"my direct debit for the loan failed, how do I catch up many thanks",app,loan_servicing
TCK000463,hi teh annual fee of £632.01 was applied twice to my statement please help,app,billing
TCK000464,hi the one time passcode never arrives on my phone,web,loan_servicing
TCK000465,good morning there is a problem with my account please call me!!,app,account_access
TCK000466,what documents do I need to update my address!!,app,complaint
TCK000467,please explain the interest charge on my last statement many thanks,app,billing
TCK000468,the one time passcode never arrives on my phone.,email,account_access
TCK000469,"good morning duplicate direct debit taken, need a refund of £816.06",app,billing
